engine_id,cycle,RUL,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_20,sensor_21,sensor_2_roll_mean,sensor_2_roll_std,sensor_3_roll_mean,sensor_3_roll_std,sensor_4_roll_mean,sensor_4_roll_std,sensor_7_roll_mean,sensor_7_roll_std,sensor_8_roll_mean,sensor_8_roll_std,sensor_9_roll_mean,sensor_9_roll_std,sensor_11_roll_mean,sensor_11_roll_std,sensor_12_roll_mean,sensor_12_roll_std,sensor_13_roll_mean,sensor_13_roll_std,sensor_14_roll_mean,sensor_14_roll_std,sensor_15_roll_mean,sensor_15_roll_std,sensor_20_roll_mean,sensor_20_roll_std,sensor_21_roll_mean,sensor_21_roll_std,sensor_2_diff,sensor_3_diff,sensor_4_diff,sensor_7_diff,sensor_8_diff,sensor_9_diff,sensor_11_diff,sensor_12_diff,sensor_13_diff,sensor_14_diff,sensor_15_diff,sensor_20_diff,sensor_21_diff,sensor_2_lag1,sensor_3_lag1,sensor_4_lag1,sensor_7_lag1,sensor_8_lag1,sensor_9_lag1,sensor_11_lag1,sensor_12_lag1,sensor_13_lag1,sensor_14_lag1,sensor_15_lag1,sensor_20_lag1,sensor_21_lag1
59,30,125.0,642.12,1576.66,1399.97,554.42,2387.97,9052.83,47.06,522.7,2387.95,8138.1,8.3812,38.97,23.3897,642.2540000000001,0.3399705869630716,1584.336,6.029985903797567,1396.4360000000001,3.4068944803143726,554.534,0.3821387182684794,2388.002,0.030331501777047253,9055.7,4.826753567356575,47.146,0.0915423399307543,522.454,0.3704456775290693,2387.9980000000005,0.034928498393284255,8138.303999999999,2.7590813688625024,8.3948,0.022690196120791383,39.088,0.12537942414925746,23.37636,0.09654368441280159,-0.7400000000000091,-7.720000000000027,0.5299999999999727,-0.2700000000000955,-0.04000000000041837,-7.710000000000946,-0.03999999999999915,0.7700000000000955,-0.03000000000020009,-2.0599999999994907,-0.0492000000000008,-0.17999999999999972,0.09149999999999991,642.86,1584.38,1399.44,554.69,2388.01,9060.54,47.1,521.93,2387.98,8140.16,8.4304,39.15,23.2982
59,31,125.0,642.0,1589.11,1395.91,554.56,2388.01,9058.0,47.09,522.53,2388.07,8143.7,8.381,38.91,23.4557,642.226,0.3570434147271373,1583.694,5.060358682939101,1397.078,2.769741865228128,554.53,0.38164119274505875,2387.998,0.026832815730897772,9055.024,3.9979032004276673,47.138,0.09497368056465781,522.5,0.3606937759373493,2388.004,0.045055521304407736,8138.976,3.6456727774174507,8.3953,0.022264770378334846,39.056,0.1492648652563686,23.3602,0.06447290128417064,-0.12000000000000455,12.449999999999818,-4.059999999999945,0.13999999999998636,0.04000000000041837,5.170000000000073,0.030000000000001137,-0.17000000000007276,0.12000000000034561,5.599999999999454,-0.00019999999999953388,-0.060000000000002274,0.06599999999999895,642.12,1576.66,1399.97,554.42,2387.97,9052.83,47.06,522.7,2387.95,8138.1,8.3812,38.97,23.3897
59,32,125.0,641.73,1581.49,1396.72,554.81,2388.04,9051.29,47.13,522.38,2388.02,8132.43,8.3773,39.04,23.5383,642.156,0.4213430906043496,1582.486,4.6172318546936335,1397.04,2.7739232145099737,554.6980000000001,0.22709029041338744,2388.0,0.03000000000074674,9054.898000000001,4.127998304261731,47.136,0.09502631214562433,522.398,0.28752391204907,2388.0080000000003,0.04549725266439848,8138.736,4.097136805136336,8.394919999999999,0.022621604717614353,39.068,0.1439444337235761,23.40614,0.09371719692777289,-0.2699999999999818,-7.619999999999891,0.8099999999999454,0.25,0.02999999999974534,-6.709999999999127,0.03999999999999915,-0.14999999999997726,-0.0500000000001819,-11.269999999999527,-0.0037000000000002586,0.13000000000000256,0.08259999999999934,642.0,1589.11,1395.91,554.56,2388.01,9058.0,47.09,522.53,2388.07,8143.7,8.381,38.91,23.4557
59,33,125.0,642.33,1585.08,1395.03,554.78,2388.02,9057.88,47.24,522.46,2387.97,8134.83,8.3886,39.09,23.382,642.2080000000001,0.4241108345704332,1583.344,4.621875160581185,1397.414,2.1831697139705075,554.6519999999999,0.16208022704820202,2388.0099999999998,0.025495097568728902,9056.108,3.8833194563401046,47.124,0.0694982014155597,522.4,0.2880104164782911,2387.998,0.04764451699843215,8137.844,4.419211468124674,8.3917,0.022019309707618975,39.032,0.09497368056468684,23.41278,0.08973024573686997,0.6000000000000227,3.589999999999918,-1.6900000000000546,-0.029999999999972715,-0.01999999999998181,6.5899999999983265,0.10999999999999943,0.08000000000004093,-0.0500000000001819,2.399999999999636,0.01130000000000031,0.05000000000000426,-0.1562999999999981,641.73,1581.49,1396.72,554.81,2388.04,9051.29,47.13,522.38,2388.02,8132.43,8.3773,39.04,23.5383
59,34,125.0,642.08,1583.01,1392.14,554.48,2388.02,9061.14,47.1,522.31,2388.04,8134.0,8.4044,39.1,23.4074,642.052,0.2174166506963354,1583.0700000000002,4.585569757401726,1395.9540000000002,2.8336072416614018,554.6099999999999,0.17635192088534013,2388.0119999999997,0.02588435821182477,9056.228,4.059774624284587,47.124,0.0694982014155597,522.476,0.15009996668864534,2388.0099999999998,0.04949747468316432,8136.611999999999,4.470488787594467,8.386500000000002,0.010814342328599387,39.022,0.081055536516662,23.434620000000002,0.06465583500349743,-0.25,-2.0699999999999363,-2.8899999999998727,-0.2999999999999545,0.0,3.2600000000002183,-0.14000000000000057,-0.15000000000009095,0.07000000000016371,-0.8299999999999272,0.01580000000000048,0.00999999999999801,0.025399999999997647,642.33,1585.08,1395.03,554.78,2388.02,9057.88,47.24,522.46,2387.97,8134.83,8.3886,39.09,23.382
59,35,125.0,641.95,1579.09,1397.35,554.32,2387.97,9060.9,47.02,522.67,2388.07,8143.61,8.3856,39.13,23.3904,642.018,0.21741665069633986,1583.556,3.79740437667596,1395.4299999999998,2.0350061424956887,554.5899999999999,0.2063976744053018,2388.012,0.02588435821182477,9057.841999999999,3.9743955515257077,47.116,0.08018728078690264,522.47,0.13910427743216733,2388.0339999999997,0.041593268685980636,8137.714,5.491514363088163,8.38738,0.010448062021261206,39.053999999999995,0.08677557259967798,23.43476,0.06453489753613548,-0.12999999999999545,-3.9200000000000728,5.209999999999809,-0.15999999999996817,-0.0500000000001819,-0.23999999999978172,-0.0799999999999983,0.36000000000001364,0.03000000000020009,9.609999999999673,-0.018800000000000594,0.030000000000001137,-0.01699999999999946,642.08,1583.01,1392.14,554.48,2388.02,9061.14,47.1,522.31,2388.04,8134.0,8.4044,39.1,23.4074
59,36,125.0,641.95,1589.87,1396.41,555.29,2387.96,9064.12,47.02,522.26,2388.0,8138.28,8.4135,38.97,23.4566,642.008,0.2195905280289058,1583.708,4.0799901960663645,1395.5300000000002,2.0763549792834834,554.736,0.37179295313391897,2388.002,0.03492849839379609,9059.065999999999,4.875467157103388,47.102000000000004,0.0912140340079179,522.4159999999999,0.16071714283168428,2388.0199999999995,0.038078865529287145,8136.63,4.450836999936777,8.393880000000001,0.014721990354568447,39.065999999999995,0.06268971207463829,23.43494,0.06460911700371337,0.0,10.779999999999973,-0.9399999999998272,0.9699999999999136,-0.009999999999763531,3.220000000001164,0.0,-0.40999999999996817,-0.07000000000016371,-5.329999999999927,0.027900000000000702,-0.1600000000000037,0.06620000000000203,641.95,1579.09,1397.35,554.32,2387.97,9060.9,47.02,522.67,2388.07,8143.61,8.3856,39.13,23.3904
59,37,125.0,642.42,1577.67,1398.99,554.49,2387.98,9056.82,47.17,522.01,2388.06,8134.09,8.3613,38.95,23.3906,642.1460000000001,0.21801376103353412,1582.944,4.8786453037700275,1395.984,2.586982798550448,554.6719999999999,0.3832362195826204,2387.99,0.028284271248437024,9060.171999999999,2.895810767298376,47.11,0.09591663046624128,522.342,0.24468346899629623,2388.028,0.04207136793581336,8136.9619999999995,4.107927701409412,8.39068,0.020014419801734917,39.048,0.08197560612769031,23.405400000000004,0.030070916181567247,0.4699999999999136,-12.199999999999818,2.5799999999999272,-0.7999999999999545,0.01999999999998181,-7.300000000001091,0.14999999999999858,-0.25,0.05999999999994543,-4.1899999999996,-0.05220000000000091,-0.01999999999999602,-0.0660000000000025,641.95,1589.87,1396.41,555.29,2387.96,9064.12,47.02,522.26,2388.0,8138.28,8.4135,38.97,23.4566
59,38,125.0,642.31,1582.94,1391.74,555.02,2388.05,9051.53,47.26,522.9,2388.02,8136.93,8.3705,39.04,23.4085,642.142,0.2139392437118058,1582.516,4.736198897850191,1395.326,3.2290292658932582,554.72,0.4139444407164146,2387.996,0.03781534080318697,9058.901999999998,4.871069697714993,47.114,0.10285912696497677,522.43,0.3529164207003689,2388.0379999999996,0.028635642126162403,8137.3820000000005,3.93934893097909,8.38706,0.022020967281210828,39.038,0.07854934754664028,23.4107,0.027104612153635296,-0.11000000000001364,5.269999999999982,-7.25,0.5299999999999727,0.07000000000016371,-5.289999999999054,0.0899999999999963,0.8899999999999864,-0.03999999999996362,2.8400000000001455,0.009199999999999875,0.0899999999999963,0.017900000000000915,642.42,1577.67,1398.99,554.49,2387.98,9056.82,47.17,522.01,2388.06,8134.09,8.3613,38.95,23.3906
59,39,125.0,642.14,1587.79,1397.2,553.67,2388.01,9060.96,47.2,522.43,2388.0,8139.41,8.395,39.13,23.3136,642.154,0.2112581359379553,1583.472,5.308664615512771,1396.3380000000002,2.736196264889716,554.558,0.6322736749224228,2387.994,0.03646916505849648,9058.866,4.85101844976877,47.134,0.10899541274749604,522.454,0.34674197899869696,2388.03,0.03316624790329417,8138.464,3.496252279227613,8.38518,0.020520648137916837,39.044000000000004,0.08532291603082076,23.391939999999998,0.05146958325067883,-0.16999999999995907,4.849999999999909,5.460000000000036,-1.3500000000000227,-0.03999999999996362,9.429999999998472,-0.05999999999999517,-0.4700000000000273,-0.01999999999998181,2.4799999999995634,0.024499999999999744,0.09000000000000341,-0.0948999999999991,642.31,1582.94,1391.74,555.02,2388.05,9051.53,47.26,522.9,2388.02,8136.93,8.3705,39.04,23.4085
59,40,125.0,641.67,1580.34,1398.95,554.49,2388.08,9057.36,47.16,522.59,2388.04,8138.98,8.3846,39.25,23.3541,642.098,0.29811071768721265,1583.7220000000002,5.075004433495334,1396.658,2.967889822752353,554.592,0.6207414920882441,2388.016,0.049295030176032435,9058.158000000001,4.736931496232245,47.162,0.08843076387771806,522.4379999999999,0.3359613072958783,2388.0240000000003,0.02607680962046862,8137.5380000000005,2.1443343955659304,8.38498,0.020520404479449084,39.068000000000005,0.12377398757412994,23.384679999999996,0.05422736394108077,-0.4700000000000273,-7.4500000000000455,1.75,0.82000000000005,0.06999999999970896,-3.599999999998545,-0.04000000000000625,0.16000000000008185,0.03999999999996362,-0.43000000000029104,-0.010399999999998855,0.11999999999999744,0.04049999999999798,642.14,1587.79,1397.2,553.67,2388.01,9060.96,47.2,522.43,2388.0,8139.41,8.395,39.13,23.3136
59,41,125.0,642.37,1576.02,1400.48,554.75,2388.01,9052.35,47.05,522.48,2388.03,8137.78,8.4202,39.25,23.5002,642.182,0.3050737615724943,1580.952,4.641688270446167,1397.472,3.408323634867742,554.484,0.5051534420350456,2388.0260000000003,0.03911521443189677,9055.804,3.8805579495726765,47.16799999999999,0.07661592523749286,522.482,0.32088938904224784,2388.0299999999997,0.022360679774453884,8137.438,2.1125032544371503,8.38632,0.02292612047425708,39.124,0.13145341380123005,23.3934,0.06991891732570295,0.7000000000000455,-4.319999999999936,1.5299999999999727,0.2599999999999909,-0.06999999999970896,-5.010000000000218,-0.10999999999999943,-0.11000000000001364,-0.009999999999763531,-1.199999999999818,0.035599999999998744,0.0,0.14610000000000056,641.67,1580.34,1398.95,554.49,2388.08,9057.36,47.16,522.59,2388.04,8138.98,8.3846,39.25,23.3541
59,42,125.0,642.06,1588.54,1394.96,554.65,2387.99,9053.16,47.38,522.34,2387.99,8139.02,8.3533,39.01,23.3713,642.1099999999999,0.27595289453093946,1583.126,5.228669046707537,1396.666,3.4359976717100587,554.516,0.5106662315053495,2388.0280000000002,0.03633180424994575,9055.072,3.984792340886986,47.21,0.12206555615732527,522.548,0.21649480363239396,2388.016,0.02073644135341166,8138.424000000001,1.0348091611525831,8.384720000000002,0.02526830029899461,39.136,0.11304866208848785,23.389540000000004,0.07064115655903716,-0.3100000000000591,12.519999999999982,-5.519999999999982,-0.10000000000002274,-0.020000000000436557,0.8099999999994907,0.3300000000000054,-0.13999999999998636,-0.04000000000041837,1.2400000000006912,-0.06689999999999863,-0.240000000000002,-0.12889999999999802,642.37,1576.02,1400.48,554.75,2388.01,9052.35,47.05,522.48,2388.03,8137.78,8.4202,39.25,23.5002
59,43,125.0,642.21,1576.53,1399.68,554.06,2388.01,9049.78,47.26,522.43,2387.97,8144.32,8.373,38.93,23.5115,642.0899999999999,0.2610555496441576,1581.8439999999998,6.012714029454351,1398.2540000000001,2.204218682435816,554.324,0.4507549223244891,2388.02,0.034641016152168976,9054.722,4.426095344656587,47.21,0.12206555615732527,522.454,0.09126883367253559,2388.0060000000003,0.028809720582204455,8139.902,2.5441933888766197,8.38522,0.024939165984454368,39.114,0.14310835055998147,23.410140000000002,0.08993560474027398,0.15000000000009095,-12.009999999999991,4.720000000000027,-0.5900000000000318,0.020000000000436557,-3.3799999999991996,-0.12000000000000455,0.08999999999991815,-0.01999999999998181,5.299999999999272,0.019699999999998496,-0.0799999999999983,0.1402000000000001,642.06,1588.54,1394.96,554.65,2387.99,9053.16,47.38,522.34,2387.99,8139.02,8.3533,39.01,23.3713
59,44,125.0,641.72,1590.2,1400.09,553.94,2388.03,9055.95,47.17,522.35,2387.99,8142.0,8.4216,38.94,23.3515,642.006,0.30484422251377136,1582.3259999999998,6.669278821581668,1398.8319999999999,2.2374025118426717,554.378,0.359819399143199,2388.024,0.034351128075462936,9053.72,2.997357169239889,47.20399999999999,0.12340988615178733,522.4380000000001,0.10281050529963401,2388.004,0.02966479394889987,8140.42,2.679067001775731,8.39054,0.02989227324911991,39.076,0.16180234856144954,23.41772,0.08090897354434126,-0.4900000000000091,13.670000000000073,0.4099999999998545,-0.11999999999989086,0.01999999999998181,6.170000000000073,-0.0899999999999963,-0.07999999999992724,0.01999999999998181,-2.319999999999709,0.04860000000000042,0.00999999999999801,-0.16000000000000014,642.21,1576.53,1399.68,554.06,2388.01,9049.78,47.26,522.43,2387.97,8144.32,8.373,38.93,23.5115
59,45,125.0,642.56,1578.99,1403.09,555.6,2387.96,9060.77,47.02,523.21,2387.96,8135.25,8.4064,38.99,23.405,642.184,0.3191081321432625,1582.056,6.795905384862089,1399.6599999999999,2.9458699903425667,554.6,0.6618534581007248,2388.0,0.02645751311160371,9054.402000000002,4.185208477482437,47.176,0.14909728367745984,522.5620000000001,0.3668378388331877,2387.988,0.026832815731102196,8139.674000000001,3.5560624291489784,8.3949,0.030394900888141667,39.024,0.13069047402165015,23.4279,0.07379224213966516,0.8399999999999181,-11.210000000000036,3.0,1.6599999999999682,-0.07000000000016371,4.819999999999709,-0.14999999999999858,0.8600000000000136,-0.02999999999974534,-6.75,-0.015200000000000102,0.05000000000000426,0.05349999999999966,641.72,1590.2,1400.09,553.94,2388.03,9055.95,47.17,522.35,2387.99,8142.0,8.4216,38.94,23.3515
59,46,125.0,642.18,1580.76,1394.89,554.17,2388.04,9052.97,47.21,522.78,2387.98,8135.86,8.4075,39.09,23.4232,642.146,0.30229125028681564,1583.0040000000001,6.030964267842908,1398.542,3.5546968928446048,554.484,0.6795807531116816,2388.006,0.032093613072550646,9054.526,4.117855024158953,47.208,0.13141537200798295,522.6220000000001,0.3745263675627145,2387.978,0.013038404813192364,8139.289999999999,3.898858807395578,8.39236,0.028203776342894584,38.992000000000004,0.06418722614356794,23.4125,0.062028582121461714,-0.37999999999999545,1.7699999999999818,-8.199999999999818,-1.4300000000000637,0.07999999999992724,-7.800000000001091,0.18999999999999773,-0.43000000000006366,0.01999999999998181,0.6099999999996726,0.001100000000000989,0.10000000000000142,0.018200000000000216,642.56,1578.99,1403.09,555.6,2387.96,9060.77,47.02,523.21,2387.96,8135.25,8.4064,38.99,23.405
59,47,125.0,642.24,1582.66,1405.06,553.64,2388.0,9057.58,47.1,522.82,2388.03,8137.94,8.3928,39.0,23.4924,642.182,0.30019993337766554,1581.828,5.1972656272310935,1400.5620000000001,3.866363924930216,554.282,0.7629023528602812,2388.0080000000003,0.031144823005586953,9055.41,4.224352021314893,47.152,0.09418067742375312,522.7180000000001,0.3444851230453954,2387.986,0.027018512173391435,8139.0740000000005,3.947173672389741,8.40026,0.018332157538049596,38.989999999999995,0.06363961030683397,23.43672,0.06546699168282548,0.06000000000005912,1.900000000000091,10.169999999999845,-0.5299999999999727,-0.03999999999996362,4.610000000000582,-0.10999999999999943,0.04000000000007731,0.0500000000001819,2.0799999999999272,-0.014700000000001268,-0.09000000000000341,0.0691999999999986,642.18,1580.76,1394.89,554.17,2388.04,9052.97,47.21,522.78,2387.98,8135.86,8.4075,39.09,23.4232
59,48,125.0,641.5,1588.83,1394.15,553.94,2388.01,9055.14,47.27,522.16,2387.97,8135.83,8.4216,39.11,23.4603,642.04,0.42544094772366875,1584.288,4.968588330702975,1399.456,4.848059405576634,554.258,0.7734468307516197,2388.0080000000003,0.031144823005586953,9056.482,2.9159338126894587,47.154,0.09710818709046745,522.664,0.41488552638008097,2387.986,0.027018512173391435,8137.375999999999,2.779735598939192,8.40998,0.012084783820973536,39.025999999999996,0.07162401831790403,23.42648,0.05381307461945474,-0.7400000000000091,6.169999999999845,-10.909999999999854,0.3000000000000682,0.010000000000218279,-2.4400000000005093,0.1700000000000017,-0.6600000000000819,-0.06000000000040018,-2.1099999999996726,0.02880000000000038,0.10999999999999943,-0.032099999999999795,642.24,1582.66,1405.06,553.64,2388.0,9057.58,47.1,522.82,2388.03,8137.94,8.3928,39.0,23.4924
59,49,125.0,642.28,1583.82,1397.94,554.61,2387.99,9058.71,47.2,522.17,2387.98,8142.06,8.3839,39.12,23.3419,642.1519999999999,0.392581201791381,1583.012,3.7374416383399964,1399.026,4.873051405433704,554.392,0.7625418021327095,2388.0,0.029154759474949662,9057.034,3.0482831233311294,47.160000000000004,0.09924716620638152,522.628,0.45482963843592167,2387.984,0.02701851217347559,8137.388000000001,2.8047049755743094,8.40244,0.0145348890604574,39.062,0.062209324059993215,23.42456,0.05722047710390969,0.7799999999999727,-5.009999999999991,3.7899999999999636,0.6699999999999591,-0.020000000000436557,3.569999999999709,-0.07000000000000028,0.009999999999990905,0.010000000000218279,6.230000000000473,-0.03769999999999918,0.00999999999999801,-0.11840000000000117,641.5,1588.83,1394.15,553.94,2388.01,9055.14,47.27,522.16,2387.97,8135.83,8.4216,39.11,23.4603
59,50,125.0,642.3,1588.59,1393.23,554.87,2388.0,9055.62,47.2,522.44,2387.99,8141.81,8.4101,39.1,23.5059,642.0999999999999,0.33852621759620544,1584.932,3.6186834622549675,1397.054,4.811967373122629,554.246,0.4971217154779279,2388.0080000000003,0.019235384063038354,9056.003999999999,2.230768925725448,47.196000000000005,0.06107372593838009,522.474,0.31840226129845906,2387.99,0.023452078800302877,8138.7,3.075784452788044,8.40318,0.014877062882161582,39.084,0.048270073544590834,23.444740000000003,0.06575365389086199,0.01999999999998181,4.769999999999982,-4.710000000000036,0.2599999999999909,0.010000000000218279,-3.0899999999983265,0.0,0.2700000000000955,0.009999999999763531,-0.25,0.026199999999999335,-0.01999999999999602,0.16400000000000148,642.28,1583.82,1397.94,554.61,2387.99,9058.71,47.2,522.17,2387.98,8142.06,8.3839,39.12,23.3419
59,51,125.0,641.72,1586.51,1403.8,554.6,2388.01,9058.5,47.11,522.39,2388.03,8140.26,8.4025,39.07,23.5007,642.008,0.37218275080936053,1586.0819999999999,2.777205429923699,1398.836,5.421441690177894,554.3320000000001,0.5174649746598737,2388.0019999999995,0.00836660026794551,9057.11,1.6442323436740467,47.176,0.07092249290596811,522.396,0.2685702887515534,2388.0,0.02828427124826117,8139.58,2.6616630139843984,8.402180000000001,0.01468083785074298,39.08,0.04847679857416794,23.46024,0.06848443618808181,-0.5799999999999272,-2.0799999999999272,10.569999999999936,-0.2699999999999818,0.010000000000218279,2.8799999999991996,-0.09000000000000341,-0.05000000000006821,0.04000000000041837,-1.550000000000182,-0.007600000000000051,-0.030000000000001137,-0.005200000000002092,642.3,1588.59,1393.23,554.87,2388.0,9055.62,47.2,522.44,2387.99,8141.81,8.4101,39.1,23.5059
59,52,125.0,642.11,1578.19,1403.12,555.22,2388.04,9058.89,47.15,522.48,2387.96,8138.77,8.4008,39.16,23.4569,641.982,0.3561179579858816,1585.1879999999999,4.399684079567222,1398.4479999999999,4.909935844794545,554.6479999999999,0.46943583161048374,2388.0099999999998,0.018708286935171375,9057.372,1.8315485251512937,47.186,0.060249481325541275,522.328,0.15221695043644223,2387.986,0.027018512173181047,8139.746000000001,2.5576610408754337,8.403780000000001,0.013813290701341612,39.112,0.03271085446756251,23.45314,0.06611601923890587,0.38999999999998636,-8.319999999999936,-0.6800000000000637,0.6200000000000045,0.02999999999974534,0.3899999999994179,0.03999999999999915,0.09000000000003183,-0.07000000000016371,-1.4899999999997817,-0.0016999999999995907,0.0899999999999963,-0.0437999999999974,641.72,1586.51,1403.8,554.6,2388.01,9058.5,47.11,522.39,2388.03,8140.26,8.4025,39.07,23.5007
59,53,125.0,642.21,1581.66,1396.66,554.36,2387.99,9056.56,47.21,522.14,2388.0,8143.23,8.3953,38.97,23.3741,642.124,0.2377603835797956,1583.754,4.072152993196228,1398.95,4.46917218285432,554.732,0.3270626851229955,2388.0060000000003,0.020736441354509534,9057.655999999999,1.474153994664092,47.174,0.04277849927238074,522.324,0.15789236840383727,2387.9919999999997,0.02588435821192249,8141.226,1.7333291666646424,8.398520000000001,0.009737145372226837,39.083999999999996,0.07162401831788236,23.435899999999997,0.07449040206630056,0.10000000000002274,3.4700000000000273,-6.459999999999809,-0.8600000000000136,-0.0500000000001819,-2.3299999999999272,0.060000000000002274,-0.34000000000003183,0.03999999999996362,4.459999999999127,-0.005499999999999616,-0.18999999999999773,-0.08280000000000243,642.11,1578.19,1403.12,555.22,2388.04,9058.89,47.15,522.48,2387.96,8138.77,8.4008,39.16,23.4569
59,54,125.0,641.88,1582.06,1396.12,554.52,2388.04,9054.54,47.03,522.62,2387.97,8143.92,8.4257,39.16,23.3291,642.044,0.23943683927085557,1583.402,4.140515668367534,1398.5859999999998,4.642744877763435,554.714,0.3377573093211431,2388.0160000000005,0.023021728867582237,9056.822,1.8583110611484333,47.14,0.07348469228348313,522.414,0.1754422982067089,2387.9900000000002,0.027386127876152907,8141.598000000001,2.114703288882263,8.406880000000001,0.011777181326604392,39.092,0.07854934754662027,23.43334,0.07863324996462391,-0.3300000000000409,0.3999999999998636,-0.540000000000191,0.15999999999996817,0.0500000000001819,-2.0199999999986176,-0.17999999999999972,0.4800000000000182,-0.03000000000020009,0.6900000000005093,0.030400000000000205,0.18999999999999773,-0.04499999999999815,642.21,1581.66,1396.66,554.36,2387.99,9056.56,47.21,522.14,2388.0,8143.23,8.3953,38.97,23.3741
59,55,125.0,642.1,1582.29,1396.88,553.64,2388.0,9054.54,47.08,522.38,2388.0,8137.37,8.4241,39.12,23.4798,642.0040000000001,0.19932385707692912,1582.142,2.956293287209064,1399.316,3.8006420510223395,554.4680000000001,0.5663214634814047,2388.0160000000005,0.023021728867582237,9056.606,2.0822295742753063,47.116,0.06841052550594037,522.4019999999999,0.1752712184018479,2387.9919999999997,0.027748873851852204,8140.710000000001,2.818519114714593,8.40968,0.014157754059159729,39.096,0.0795612971236609,23.42812,0.07329748972508521,0.22000000000002728,0.2300000000000182,0.7600000000002183,-0.8799999999999955,-0.03999999999996362,0.0,0.04999999999999716,-0.2400000000000091,0.03000000000020009,-6.550000000000182,-0.0016000000000016001,-0.03999999999999915,0.1507000000000005,641.88,1582.06,1396.12,554.52,2388.04,9054.54,47.03,522.62,2387.97,8143.92,8.4257,39.16,23.3291
59,56,125.0,641.82,1582.02,1390.76,554.23,2387.99,9048.69,47.23,522.32,2388.06,8137.7,8.3613,39.05,23.436,642.024,0.1659216682655407,1581.2440000000001,1.722071427089361,1396.708,4.383779191519209,554.394,0.5689288180428843,2388.0119999999997,0.02588435821210477,9054.644,3.780585933422592,47.14,0.0848528137423728,522.388,0.17922053453800296,2387.998,0.03898717737953136,8140.197999999999,3.1354058748451132,8.40144,0.026226665819349165,39.092,0.08167006795638054,23.41518,0.06214319753600407,-0.2799999999999727,-0.2699999999999818,-6.120000000000118,0.5900000000000318,-0.010000000000218279,-5.850000000000364,0.14999999999999858,-0.05999999999994543,0.05999999999994543,0.32999999999992724,-0.0627999999999993,-0.07000000000000028,-0.04380000000000095,642.1,1582.29,1396.88,553.64,2388.0,9054.54,47.08,522.38,2388.0,8137.37,8.4241,39.12,23.4798
59,57,125.0,642.16,1577.69,1398.25,555.09,2388.0,9061.92,47.23,522.48,2388.0,8136.56,8.3963,39.11,23.4128,642.034,0.1737239189058807,1581.144,1.9439727364337465,1395.734,2.8892351929180617,554.3679999999999,0.522847970254882,2388.004,0.02073644135447938,9055.25,4.749915788726364,47.156,0.09423375191510291,522.388,0.17922053453800296,2388.0060000000003,0.032863353450390785,8139.755999999999,3.519308170651454,8.400540000000001,0.026331122270040693,39.082,0.07395944834840668,23.40636,0.057713196064666385,0.33999999999991815,-4.329999999999927,7.490000000000009,0.8600000000000136,0.010000000000218279,13.229999999999563,0.0,0.15999999999996817,-0.05999999999994543,-1.139999999999418,0.03500000000000014,0.060000000000002274,-0.02319999999999922,641.82,1582.02,1390.76,554.23,2387.99,9048.69,47.23,522.32,2388.06,8137.7,8.3613,39.05,23.436
59,58,125.0,642.25,1584.98,1403.11,555.15,2388.02,9053.93,47.25,522.61,2387.95,8142.66,8.3839,39.02,23.5089,642.042,0.18444511378730244,1581.808,2.615352748674128,1397.024,4.433342982445297,554.5260000000001,0.6285141207639722,2388.0099999999998,0.02000000000122101,9054.724,4.714067246019592,47.164,0.10139033484507794,522.4820000000001,0.13423859355621232,2387.996,0.04159326868657649,8139.642,3.3853242089960385,8.39826,0.027371298836552732,39.092,0.05630275304103555,23.433320000000002,0.06921486112099882,0.09000000000003183,7.289999999999964,4.8599999999999,0.05999999999994543,0.01999999999998181,-7.989999999999782,0.020000000000003126,0.12999999999999545,-0.0500000000001819,6.099999999999454,-0.012399999999999523,-0.0899999999999963,0.09609999999999985,642.16,1577.69,1398.25,555.09,2388.0,9061.92,47.23,522.48,2388.0,8136.56,8.3963,39.11,23.4128
59,59,125.0,641.74,1581.71,1395.81,554.5,2387.97,9058.97,47.06,522.82,2388.0,8142.15,8.3883,39.09,23.5788,642.014,0.22199099080820364,1581.7379999999998,2.6116029560400964,1396.962,4.451277344762606,554.522,0.6286254846883852,2387.996,0.018165902125730913,9055.61,5.073445574753804,47.17,0.09192388155423399,522.5219999999999,0.199549492607492,2388.0019999999995,0.03898717737942785,8139.2880000000005,2.881140399219653,8.390780000000001,0.022711494886951088,39.077999999999996,0.04207136793593348,23.48326,0.06518318801654639,-0.5099999999999909,-3.269999999999982,-7.2999999999999545,-0.6499999999999773,-0.0500000000001819,5.039999999999054,-0.18999999999999773,0.21000000000003638,0.0500000000001819,-0.5100000000002183,0.004399999999998627,0.07000000000000028,0.06990000000000052,642.25,1584.98,1403.11,555.15,2388.02,9053.93,47.25,522.61,2387.95,8142.66,8.3839,39.02,23.5089
